Prompt_ID,Repetition,Human_Grade,Auto_Grade,Ground_Truth
PROMPT_0871,3,highly satisfying,slightly unsatisfying,slightly unsatisfying
PROMPT_0872,1,highly satisfying,highly satisfying,highly satisfying
PROMPT_0872,2,highly satisfying,highly satisfying,highly satisfying
PROMPT_0872,3,highly satisfying,highly satisfying,highly satisfying
PROMPT_0873,1,highly unsatisfying,slightly satisfying,highly unsatisfying
PROMPT_0873,2,highly unsatisfying,slightly satisfying,highly unsatisfying
PROMPT_0873,3,highly unsatisfying,slightly satisfying,highly unsatisfying
PROMPT_0874,1,slightly unsatisfying,slightly unsatisfying,slightly unsatisfying
PROMPT_0874,2,slightly satisfying,slightly unsatisfying,slightly unsatisfying
PROMPT_0874,3,slightly unsatisfying,slightly unsatisfying,slightly unsatisfying
PROMPT_0875,1,highly unsatisfying,highly unsatisfying,highly unsatisfying
PROMPT_0875,2,highly satisfying,highly unsatisfying,highly unsatisfying
PROMPT_0875,3,highly unsatisfying,highly unsatisfying,highly unsatisfying
PROMPT_0876,1,highly unsatisfying,highly unsatisfying,highly unsatisfying
PROMPT_0876,2,highly unsatisfying,highly unsatisfying,highly unsatisfying
PROMPT_0876,3,highly unsatisfying,highly unsatisfying,highly unsatisfying
PROMPT_0877,1,highly satisfying,highly satisfying,highly satisfying
PROMPT_0877,2,highly satisfying,highly satisfying,highly satisfying
PROMPT_0877,3,highly satisfying,highly satisfying,highly satisfying
PROMPT_0878,1,highly unsatisfying,highly satisfying,highly unsatisfying
PROMPT_0878,2,slightly satisfying,highly satisfying,highly unsatisfying
PROMPT_0878,3,highly unsatisfying,highly satisfying,highly unsatisfying
PROMPT_0879,1,slightly unsatisfying,highly satisfying,highly satisfying
PROMPT_0879,2,highly satisfying,highly satisfying,highly satisfying
PROMPT_0879,3,slightly satisfying,highly satisfying,highly satisfying
PROMPT_0880,1,highly satisfying,highly satisfying,highly satisfying
PROMPT_0880,2,highly unsatisfying,highly satisfying,highly satisfying
PROMPT_0880,3,slightly satisfying,highly satisfying,highly satisfying
PROMPT_0881,1,highly satisfying,highly satisfying,highly satisfying
PROMPT_0881,2,highly satisfying,highly satisfying,highly satisfying
PROMPT_0881,3,highly satisfying,highly satisfying,highly satisfying
PROMPT_0882,1,slightly unsatisfying,slightly satisfying,slightly satisfying
PROMPT_0882,2,highly satisfying,slightly satisfying,slightly satisfying
PROMPT_0882,3,slightly satisfying,slightly satisfying,slightly satisfying
PROMPT_0883,1,slightly satisfying,slightly unsatisfying,slightly satisfying
PROMPT_0883,2,slightly satisfying,slightly unsatisfying,slightly satisfying
PROMPT_0883,3,highly unsatisfying,slightly unsatisfying,slightly satisfying
PROMPT_0884,1,highly satisfying,highly satisfying,highly satisfying
PROMPT_0884,2,slightly satisfying,highly satisfying,highly satisfying
PROMPT_0884,3,highly satisfying,highly satisfying,highly satisfying
PROMPT_0885,1,highly unsatisfying,slightly satisfying,highly unsatisfying
PROMPT_0885,2,highly unsatisfying,slightly satisfying,highly unsatisfying
PROMPT_0885,3,highly unsatisfying,slightly satisfying,highly unsatisfying
PROMPT_0886,1,slightly unsatisfying,highly satisfying,highly satisfying
PROMPT_0886,2,highly satisfying,highly satisfying,highly satisfying
PROMPT_0886,3,slightly satisfying,highly satisfying,highly satisfying
PROMPT_0887,1,highly unsatisfying,highly unsatisfying,highly unsatisfying
PROMPT_0887,2,highly unsatisfying,highly unsatisfying,highly unsatisfying
PROMPT_0887,3,highly unsatisfying,highly unsatisfying,highly unsatisfying
PROMPT_0888,1,highly satisfying,highly satisfying,highly satisfying
PROMPT_0888,2,highly satisfying,highly satisfying,highly satisfying
PROMPT_0888,3,highly satisfying,highly satisfying,highly satisfying
PROMPT_0889,1,highly unsatisfying,highly unsatisfying,highly unsatisfying
PROMPT_0889,2,highly unsatisfying,highly unsatisfying,highly unsatisfying
PROMPT_0889,3,highly unsatisfying,highly unsatisfying,highly unsatisfying
PROMPT_0890,1,slightly satisfying,slightly satisfying,slightly satisfying
PROMPT_0890,2,slightly satisfying,slightly satisfying,slightly satisfying
PROMPT_0890,3,slightly satisfying,slightly satisfying,slightly satisfying
PROMPT_0891,1,slightly unsatisfying,slightly unsatisfying,slightly unsatisfying
PROMPT_0891,2,slightly unsatisfying,slightly unsatisfying,slightly unsatisfying
PROMPT_0891,3,slightly unsatisfying,slightly unsatisfying,slightly unsatisfying
PROMPT_0892,1,slightly unsatisfying,highly unsatisfying,slightly unsatisfying
PROMPT_0892,2,slightly unsatisfying,highly unsatisfying,slightly unsatisfying
PROMPT_0892,3,slightly unsatisfying,highly unsatisfying,slightly unsatisfying
PROMPT_0893,1,slightly unsatisfying,slightly unsatisfying,slightly unsatisfying
PROMPT_0893,2,slightly unsatisfying,slightly unsatisfying,slightly unsatisfying
PROMPT_0893,3,slightly unsatisfying,slightly unsatisfying,slightly unsatisfying
PROMPT_0894,1,slightly satisfying,slightly satisfying,slightly satisfying
PROMPT_0894,2,slightly satisfying,slightly satisfying,slightly satisfying
PROMPT_0894,3,slightly satisfying,slightly satisfying,slightly satisfying
PROMPT_0895,1,highly satisfying,slightly unsatisfying,slightly unsatisfying
PROMPT_0895,2,highly satisfying,slightly unsatisfying,slightly unsatisfying
PROMPT_0895,3,slightly unsatisfying,slightly unsatisfying,slightly unsatisfying
PROMPT_0896,1,slightly satisfying,slightly satisfying,slightly satisfying
PROMPT_0896,2,slightly satisfying,slightly satisfying,slightly satisfying
PROMPT_0896,3,slightly satisfying,slightly satisfying,slightly satisfying
PROMPT_0897,1,slightly unsatisfying,slightly satisfying,slightly unsatisfying
PROMPT_0897,2,slightly unsatisfying,slightly satisfying,slightly unsatisfying
PROMPT_0897,3,slightly unsatisfying,slightly satisfying,slightly unsatisfying
PROMPT_0898,1,highly unsatisfying,slightly satisfying,slightly satisfying
PROMPT_0898,2,slightly satisfying,slightly satisfying,slightly satisfying
PROMPT_0898,3,slightly satisfying,slightly satisfying,slightly satisfying
PROMPT_0899,1,slightly satisfying,slightly satisfying,slightly satisfying
PROMPT_0899,2,slightly satisfying,slightly satisfying,slightly satisfying
PROMPT_0899,3,slightly unsatisfying,slightly satisfying,slightly satisfying
PROMPT_0900,1,highly unsatisfying,highly unsatisfying,highly unsatisfying
PROMPT_0900,2,highly unsatisfying,highly unsatisfying,highly unsatisfying
PROMPT_0900,3,slightly satisfying,highly unsatisfying,highly unsatisfying
PROMPT_0901,1,highly unsatisfying,highly satisfying,highly unsatisfying
PROMPT_0901,2,highly unsatisfying,highly satisfying,highly unsatisfying
PROMPT_0901,3,highly unsatisfying,highly satisfying,highly unsatisfying
PROMPT_0902,1,highly unsatisfying,slightly satisfying,highly unsatisfying
PROMPT_0902,2,slightly satisfying,slightly satisfying,highly unsatisfying
PROMPT_0902,3,highly unsatisfying,slightly satisfying,highly unsatisfying
PROMPT_0903,1,slightly unsatisfying,slightly satisfying,slightly satisfying
PROMPT_0903,2,slightly satisfying,slightly satisfying,slightly satisfying
PROMPT_0903,3,slightly satisfying,slightly satisfying,slightly satisfying
PROMPT_0904,1,highly satisfying,highly satisfying,highly satisfying
PROMPT_0904,2,slightly unsatisfying,highly satisfying,highly satisfying
PROMPT_0904,3,highly satisfying,highly satisfying,highly satisfying
PROMPT_0905,1,slightly satisfying,highly satisfying,highly satisfying
PROMPT_0905,2,highly unsatisfying,highly satisfying,highly satisfying
PROMPT_0905,3,highly satisfying,highly satisfying,highly satisfying
PROMPT_0906,1,slightly unsatisfying,slightly unsatisfying,slightly unsatisfying
PROMPT_0906,2,highly satisfying,slightly unsatisfying,slightly unsatisfying
PROMPT_0906,3,slightly unsatisfying,slightly unsatisfying,slightly unsatisfying
PROMPT_0907,1,slightly unsatisfying,slightly unsatisfying,slightly unsatisfying
PROMPT_0907,2,slightly unsatisfying,slightly unsatisfying,slightly unsatisfying
PROMPT_0907,3,slightly unsatisfying,slightly unsatisfying,slightly unsatisfying
PROMPT_0908,1,slightly satisfying,slightly satisfying,slightly satisfying
PROMPT_0908,2,slightly satisfying,slightly satisfying,slightly satisfying
PROMPT_0908,3,slightly satisfying,slightly satisfying,slightly satisfying
PROMPT_0909,1,slightly unsatisfying,slightly unsatisfying,slightly unsatisfying
PROMPT_0909,2,highly satisfying,slightly unsatisfying,slightly unsatisfying
PROMPT_0909,3,slightly unsatisfying,slightly unsatisfying,slightly unsatisfying
PROMPT_0910,1,slightly unsatisfying,slightly satisfying,slightly satisfying
PROMPT_0910,2,slightly satisfying,slightly satisfying,slightly satisfying
PROMPT_0910,3,slightly satisfying,slightly satisfying,slightly satisfying
PROMPT_0911,1,highly unsatisfying,highly unsatisfying,highly unsatisfying
PROMPT_0911,2,highly unsatisfying,highly unsatisfying,highly unsatisfying
PROMPT_0911,3,highly satisfying,highly unsatisfying,highly unsatisfying
PROMPT_0912,1,highly unsatisfying,slightly satisfying,highly unsatisfying
PROMPT_0912,2,highly unsatisfying,slightly satisfying,highly unsatisfying
PROMPT_0912,3,highly unsatisfying,slightly satisfying,highly unsatisfying
PROMPT_0913,1,highly satisfying,highly satisfying,highly satisfying
PROMPT_0913,2,highly satisfying,highly satisfying,highly satisfying
PROMPT_0913,3,highly satisfying,highly satisfying,highly satisfying
PROMPT_0914,1,slightly unsatisfying,slightly unsatisfying,slightly unsatisfying
PROMPT_0914,2,slightly unsatisfying,slightly unsatisfying,slightly unsatisfying
PROMPT_0914,3,highly satisfying,slightly unsatisfying,slightly unsatisfying
PROMPT_0915,1,slightly satisfying,slightly satisfying,slightly satisfying
PROMPT_0915,2,slightly satisfying,slightly satisfying,slightly satisfying
PROMPT_0915,3,slightly satisfying,slightly satisfying,slightly satisfying
PROMPT_0916,1,highly satisfying,highly satisfying,highly satisfying
PROMPT_0916,2,highly satisfying,highly satisfying,highly satisfying
PROMPT_0916,3,highly satisfying,highly satisfying,highly satisfying
PROMPT_0917,1,highly unsatisfying,highly satisfying,highly unsatisfying
PROMPT_0917,2,highly unsatisfying,highly satisfying,highly unsatisfying
PROMPT_0917,3,highly unsatisfying,highly satisfying,highly unsatisfying
PROMPT_0918,1,highly unsatisfying,highly unsatisfying,highly unsatisfying
PROMPT_0918,2,highly unsatisfying,highly unsatisfying,highly unsatisfying
PROMPT_0918,3,highly unsatisfying,highly unsatisfying,highly unsatisfying
PROMPT_0919,1,highly satisfying,slightly unsatisfying,slightly unsatisfying
PROMPT_0919,2,slightly unsatisfying,slightly unsatisfying,slightly unsatisfying
PROMPT_0919,3,slightly unsatisfying,slightly unsatisfying,slightly unsatisfying
PROMPT_0920,1,slightly unsatisfying,highly satisfying,highly satisfying
PROMPT_0920,2,highly satisfying,highly satisfying,highly satisfying
PROMPT_0920,3,highly satisfying,highly satisfying,highly satisfying
PROMPT_0921,1,highly satisfying,slightly unsatisfying,highly satisfying
PROMPT_0921,2,highly unsatisfying,slightly unsatisfying,highly satisfying
PROMPT_0921,3,highly satisfying,slightly unsatisfying,highly satisfying
PROMPT_0922,1,highly satisfying,highly satisfying,highly satisfying
PROMPT_0922,2,highly satisfying,highly satisfying,highly satisfying
PROMPT_0922,3,highly satisfying,highly satisfying,highly satisfying
PROMPT_0923,1,highly unsatisfying,highly unsatisfying,highly unsatisfying
PROMPT_0923,2,highly unsatisfying,highly unsatisfying,highly unsatisfying
PROMPT_0923,3,slightly satisfying,highly unsatisfying,highly unsatisfying
PROMPT_0924,1,slightly unsatisfying,slightly satisfying,slightly unsatisfying
PROMPT_0924,2,slightly unsatisfying,slightly satisfying,slightly unsatisfying
PROMPT_0924,3,slightly unsatisfying,slightly satisfying,slightly unsatisfying
PROMPT_0925,1,slightly satisfying,slightly satisfying,slightly satisfying
PROMPT_0925,2,slightly satisfying,slightly satisfying,slightly satisfying
PROMPT_0925,3,slightly satisfying,slightly satisfying,slightly satisfying
PROMPT_0926,1,slightly satisfying,highly unsatisfying,slightly satisfying
PROMPT_0926,2,slightly satisfying,highly unsatisfying,slightly satisfying
PROMPT_0926,3,slightly satisfying,highly unsatisfying,slightly satisfying
PROMPT_0927,1,slightly satisfying,slightly satisfying,slightly satisfying
PROMPT_0927,2,highly satisfying,slightly satisfying,slightly satisfying
PROMPT_0927,3,slightly satisfying,slightly satisfying,slightly satisfying
PROMPT_0928,1,slightly unsatisfying,highly satisfying,highly satisfying
PROMPT_0928,2,highly satisfying,highly satisfying,highly satisfying
PROMPT_0928,3,highly satisfying,highly satisfying,highly satisfying
PROMPT_0929,1,slightly unsatisfying,slightly satisfying,slightly satisfying
PROMPT_0929,2,slightly satisfying,slightly satisfying,slightly satisfying
PROMPT_0929,3,slightly satisfying,slightly satisfying,slightly satisfying
PROMPT_0930,1,highly unsatisfying,highly unsatisfying,highly unsatisfying
PROMPT_0930,2,highly unsatisfying,highly unsatisfying,highly unsatisfying
PROMPT_0930,3,highly satisfying,highly unsatisfying,highly unsatisfying
PROMPT_0931,1,slightly unsatisfying,highly unsatisfying,slightly unsatisfying
PROMPT_0931,2,slightly unsatisfying,highly unsatisfying,slightly unsatisfying
PROMPT_0931,3,slightly satisfying,highly unsatisfying,slightly unsatisfying
PROMPT_0932,1,slightly satisfying,slightly satisfying,slightly satisfying
PROMPT_0932,2,slightly satisfying,slightly satisfying,slightly satisfying
PROMPT_0932,3,slightly satisfying,slightly satisfying,slightly satisfying
PROMPT_0933,1,highly unsatisfying,highly unsatisfying,highly unsatisfying
PROMPT_0933,2,highly unsatisfying,highly unsatisfying,highly unsatisfying
PROMPT_0933,3,highly unsatisfying,highly unsatisfying,highly unsatisfying
PROMPT_0934,1,highly satisfying,highly satisfying,highly satisfying
PROMPT_0934,2,highly satisfying,highly satisfying,highly satisfying
PROMPT_0934,3,highly satisfying,highly satisfying,highly satisfying
PROMPT_0935,1,highly satisfying,highly satisfying,highly satisfying
PROMPT_0935,2,highly satisfying,highly satisfying,highly satisfying
PROMPT_0935,3,highly unsatisfying,highly satisfying,highly satisfying
PROMPT_0936,1,slightly unsatisfying,slightly satisfying,slightly satisfying
PROMPT_0936,2,highly unsatisfying,slightly satisfying,slightly satisfying
PROMPT_0936,3,slightly satisfying,slightly satisfying,slightly satisfying
PROMPT_0937,1,slightly unsatisfying,slightly unsatisfying,slightly unsatisfying
PROMPT_0937,2,slightly satisfying,slightly unsatisfying,slightly unsatisfying
PROMPT_0937,3,slightly unsatisfying,slightly unsatisfying,slightly unsatisfying
PROMPT_0938,1,slightly satisfying,slightly satisfying,slightly satisfying
PROMPT_0938,2,slightly unsatisfying,slightly satisfying,slightly satisfying
PROMPT_0938,3,slightly satisfying,slightly satisfying,slightly satisfying
PROMPT_0939,1,slightly satisfying,slightly satisfying,slightly satisfying
PROMPT_0939,2,slightly satisfying,slightly satisfying,slightly satisfying
PROMPT_0939,3,slightly satisfying,slightly satisfying,slightly satisfying
PROMPT_0940,1,highly satisfying,highly satisfying,highly satisfying
PROMPT_0940,2,highly satisfying,highly satisfying,highly satisfying
PROMPT_0940,3,highly satisfying,highly satisfying,highly satisfying
PROMPT_0941,1,highly unsatisfying,highly unsatisfying,highly unsatisfying
PROMPT_0941,2,highly unsatisfying,highly unsatisfying,highly unsatisfying
PROMPT_0941,3,highly unsatisfying,highly unsatisfying,highly unsatisfying
PROMPT_0942,1,highly unsatisfying,highly unsatisfying,highly unsatisfying
PROMPT_0942,2,highly unsatisfying,highly unsatisfying,highly unsatisfying
PROMPT_0942,3,slightly satisfying,highly unsatisfying,highly unsatisfying
PROMPT_0943,1,slightly unsatisfying,highly satisfying,slightly unsatisfying
PROMPT_0943,2,highly satisfying,highly satisfying,slightly unsatisfying
PROMPT_0943,3,slightly satisfying,highly satisfying,slightly unsatisfying
PROMPT_0944,1,highly unsatisfying,highly unsatisfying,highly unsatisfying
PROMPT_0944,2,highly unsatisfying,highly unsatisfying,highly unsatisfying
PROMPT_0944,3,slightly unsatisfying,highly unsatisfying,highly unsatisfying
PROMPT_0945,1,slightly satisfying,slightly satisfying,slightly satisfying
PROMPT_0945,2,highly unsatisfying,slightly satisfying,slightly satisfying
PROMPT_0945,3,highly satisfying,slightly satisfying,slightly satisfying
PROMPT_0946,1,highly unsatisfying,slightly unsatisfying,highly unsatisfying
PROMPT_0946,2,highly unsatisfying,slightly unsatisfying,highly unsatisfying
PROMPT_0946,3,highly unsatisfying,slightly unsatisfying,highly unsatisfying
PROMPT_0947,1,slightly unsatisfying,highly unsatisfying,slightly unsatisfying
PROMPT_0947,2,highly unsatisfying,highly unsatisfying,slightly unsatisfying
PROMPT_0947,3,slightly unsatisfying,highly unsatisfying,slightly unsatisfying
PROMPT_0948,1,highly unsatisfying,highly unsatisfying,highly unsatisfying
